0.0,0.0,0.0,0.0,0.65,0.0,0.951,0.775,0.863
0.0,0.0,0.486,0.0,0.607,0.0,0.908,0.0,-0.82
0.0,0.452,0.0,0.0,0.0,0.956,0.998,0.822,0.91
0.658,0.539,-0.0,0.0,0.0,1.0,0.0,0.908,0.997
0.0,0.0,0.0,0.819,0.0,0.999,1.0,0.864,0.953
0.717,0.0,0.722,0.922,-0.843,0.0,0.0,0.967,0.0
0.66,0.541,0.0,0.0,0.0,1.0,0.0,0.0,-0.999
0.616,0.0,0.621,0.821,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.83,0.751,1.0,1.0,0.0,0.0
